year,geo_name,geo,hiv_prevalence_rate
2015,"Buchanan County","05000US51027",76.4
2017,"Fairbanks North Star Borough, AK","05000US02090",76.4
2016,"Belmont County","05000US39013",76.305
2017,"Murray County","05000US13213",76.3
2017,"Wayne County","05000US47181",76.3
2017,"Cortland County","05000US36023",76.3
2015,"San Patricio County","05000US48409",76.3
2016,"Jones County","05000US13169",76.294
2016,"Drew County","05000US05043",76.244
2016,"Pendleton County","05000US54071",76.231
2016,"Jasper County","05000US18073",76.222
2015,"DeKalb County","05000US01049",76.2
2017,"Pleasants County","05000US54073",76.2
2015,"Effingham County","05000US13103",76.2
2016,"Kendall County","05000US48259",76.109
2016,"Shasta County, CA","05000US06089",76.106
2015,"Lincoln County","05000US47103",76.1
2015,"Crawford County","05000US05033",76.1
2016,"Latimer County","05000US40077",76.087
2017,"Bennington County","05000US50003",76.0
2017,"Starr County","05000US48427",76.0
2015,"Larimer County, CO","05000US08069",76.0
2016,"Pleasants County","05000US54073",75.93
2015,"George County","05000US28039",75.9
2015,"Fannin County","05000US13111",75.9
2016,"Teton County","05000US56039",75.864
2017,"Cass County, ND","05000US38017",75.8
2017,"Sequoyah County","05000US40135",75.8
2017,"Henry County","05000US17073",75.8
2015,"DeWitt County","05000US48123",75.8
2017,"Pettis County","05000US29159",75.7
2017,"Allegany County","05000US36003",75.7
2015,"Webster County","05000US54101",75.7
2017,"Lyon County","05000US21143",75.7
2016,"Meade County","05000US21163",75.697
2016,"McDonald County","05000US29119",75.627
2015,"Sumner County","05000US20191",75.6
2017,"Menard County","05000US17129",75.6
2016,"Miami County, OH","05000US39109",75.54
2017,"Clinton County","05000US39027",75.5
2016,"Umatilla County","05000US41059",75.481
2016,"Asotin County","05000US53003",75.468
2017,"St. Charles County, MO","05000US29183",75.4
2017,"Lee County","05000US21129",75.4
2017,"Shasta County, CA","05000US06089",75.4
2016,"Rockwall County","05000US48397",75.35
2017,"Champaign County","05000US39021",75.3
2017,"Habersham County","05000US13137",75.3
2015,"Grayson County","05000US51077",75.3
2017,"Larimer County, CO","05000US08069",75.2
2017,"Defiance County","05000US39039",75.1
2017,"Curry County","05000US35009",75.1
2015,"Rockwall County","05000US48397",75.1
2017,"Madison County","05000US37115",75.1
2016,"Wasco County","05000US41065",75.065
2015,"Wilkes County","05000US37193",75.0
2017,"Wapello County","05000US19179",75.0
2016,"Loudon County","05000US47105",74.961
2016,"Clinton County","05000US39027",74.911
2016,"St. Charles County, MO","05000US29183",74.902
2015,"Luna County","05000US35029",74.9
2016,"Clay County","05000US47027",74.884
2016,"Curry County","05000US35009",74.847
2016,"Habersham County","05000US13137",74.84
2016,"Clatsop County","05000US41007",74.822
2015,"Clay County","05000US47027",74.8
2017,"Polk County","05000US47139",74.8
2017,"Chaves County","05000US35005",74.8
2017,"Kleberg County","05000US48273",74.8
2016,"Howell County","05000US29091",74.779
2015,"Okanogan County","05000US53047",74.7
2016,"Menard County","05000US17129",74.676
2016,"Lyon County","05000US32019",74.625
2015,"Dimmit County","05000US48127",74.6
2017,"Jersey County","05000US17083",74.6
2017,"Trigg County","05000US21221",74.4
2015,"Crawford County","05000US42039",74.4
2016,"Beckham County","05000US40009",74.373
2016,"San Patricio County","05000US48409",74.355
2016,"Lincoln County","05000US40081",74.315
2016,"Wapello County","05000US19179",74.309
2015,"Clay County","05000US18021",74.3
2015,"Latimer County","05000US40077",74.3
2015,"Williamson County","05000US17199",74.3
2017,"Chaffee County","05000US08015",74.3
2017,"Montgomery County","05000US05097",74.3
2015,"Pendleton County","05000US54071",74.3
2015,"San Benito County","05000US06069",74.3
2016,"Lonoke County","05000US05085",74.229
2015,"Cape Girardeau County","05000US29031",74.2
2015,"Yell County","05000US05149",74.2
2015,"Weld County, CO","05000US08123",74.2
2017,"Darke County","05000US39037",74.2
2017,"Fayette County, PA","05000US42051",74.2
2016,"Warren County, OH","05000US39165",74.167
2017,"Lincoln County","05000US40081",74.1
2015,"Allegan County, MI","05000US26005",74.1
2017,"San Patricio County","05000US48409",74.0
2015,"Grand Traverse County","05000US26055",74.0
2016,"Fairbanks North Star Borough, AK","05000US02090",73.901
2015,"Menard County","05000US17129",73.9
2017,"Weber County, UT","05000US49057",73.9
2016,"Henry County","05000US18065",73.885
2015,"La Crosse County, WI","05000US55063",73.8
2015,"Medina County","05000US48325",73.8
2015,"New Madrid County","05000US29143",73.7
2015,"Chaves County","05000US35005",73.7
2015,"Prentiss County","05000US28117",73.7
2017,"Gonzales County","05000US48177",73.7
2016,"Juneau City and Borough","05000US02110",73.643
2016,"Red River County","05000US48387",73.604
2015,"Hickman County","05000US47081",73.6
2017,"Dawson County","05000US48115",73.6
2016,"Greene County","05000US28041",73.59
2017,"Tillamook County","05000US41057",73.5
2017,"Adams County","05000US17001",73.5
2017,"Routt County","05000US08107",73.5
2016,"Missoula County, MT","05000US30063",73.44
2015,"Lee County","05000US51105",73.4
2017,"Greene County","05000US28041",73.4
2016,"Cortland County","05000US36023",73.395
2016,"Okmulgee County","05000US40111",73.341
2016,"Ste. Genevieve County","05000US29186",73.304
2015,"Greene County","05000US47059",73.3
2017,"Missoula County, MT","05000US30063",73.3
2017,"Clatsop County","05000US41007",73.3
2015,"Hancock County","05000US23009",73.3
2015,"Lee County","05000US21129",73.3
2015,"Clatsop County","05000US41007",73.2
2015,"Sullivan County","05000US33019",73.2
2017,"La Plata County","05000US08067",73.2
2017,"Island County","05000US53029",73.2
2017,"Barren County","05000US21009",73.2
2016,"Greene County","05000US47059",73.182
2016,"Pawnee County","05000US40117",73.131
2017,"Sandoval County, NM","05000US35043",73.1
2017,"McCurtain County","05000US40089",73.1
2016,"Sandoval County, NM","05000US35043",73.024
2016,"Allegany County","05000US36003",73.0
2017,"Ste. Genevieve County","05000US29186",73.0
2017,"Palo Pinto County","05000US48363",72.9
2017,"Cherokee County","05000US40021",72.9
2015,"Mesa County, CO","05000US08077",72.9
2015,"Custer County","05000US40039",72.9
2015,"Crawford County","05000US20037",72.8
2015,"Tippecanoe County, IN","05000US18157",72.8
2017,"Asotin County","05000US53003",72.8
2017,"Cass County, MO","05000US29037",72.8
2017,"Lonoke County","05000US05085",72.8
2017,"Lincoln County","05000US35027",72.8
2015,"McCulloch County","05000US48307",72.8
2016,"Hancock County","05000US54029",72.761
2016,"Dimmit County","05000US48127",72.727
2016,"Butler County","05000US29023",72.709
2017,"Cheyenne County","05000US31033",72.7
2016,"Weld County, CO","05000US08123",72.691
2017,"Cass County","05000US26027",72.6
2017,"McCulloch County","05000US48307",72.6
2017,"Starke County","05000US18149",72.6
2015,"Franklin County","05000US48159",72.6
2016,"McCulloch County","05000US48307",72.537
2016,"Searcy County","05000US05129",72.516
2016,"Jersey County","05000US17083",72.509
2017,"Jefferson County","05000US41031",72.5
2017,"Perry County","05000US42099",72.5
2015,"Dyer County","05000US47045",72.5
2015,"Colfax County","05000US31037",72.5
2015,"Franklin County","05000US50011",72.5
2016,"Linn County, IA","05000US19113",72.5
2017,"Otero County","05000US08089",72.5
2016,"Cheyenne County","05000US31033",72.411
2015,"Grant County","05000US05053",72.4
2015,"LaSalle County, IL","05000US17099",72.4
2016,"Lafayette County","05000US29107",72.396
2016,"Stokes County","05000US37169",72.316
2017,"Mills County","05000US19129",72.3
2015,"Adams County, PA","05000US42001",72.3
2017,"Weld County, CO","05000US08123",72.3
2017,"Madison County","05000US13195",72.3
2016,"Chaves County","05000US35005",72.228
2016,"Starke County","05000US18149",72.21
2015,"Allegany County","05000US36003",72.2
2017,"Cheshire County","05000US33005",72.2
2016,"Cleburne County","05000US05023",72.111
2017,"Washington County","05000US39167",72.1
2017,"Searcy County","05000US05129",72.1
2015,"Weber County, UT","05000US49057",72.1
2016,"Bingham County","05000US16011",72.086
2016,"Sumner County","05000US20191",72.005
2015,"Ste. Genevieve County","05000US29186",72.0
2017,"Oconee County","05000US45073",72.0
2017,"Mackinac County","05000US26097",72.0
2016,"Malheur County","05000US41045",71.986
2016,"Saline County","05000US20169",71.905
2016,"Owen County","05000US18119",71.903
2016,"Fulton County","05000US42057",71.902
2015,"Deaf Smith County","05000US48117",71.9
2017,"Rockingham County","05000US51165",71.8
2017,"Bracken County","05000US21023",71.8
2017,"Lenawee County, MI","05000US26091",71.8
2016,"Sullivan County","05000US18153",71.78
2016,"Greenlee County","05000US04011",71.767
2016,"Fayette County","05000US54019",71.764
2016,"Roanoke County","05000US51161",71.731
2015,"Mower County","05000US27099",71.7
2015,"Washington County","05000US01129",71.7
2015,"Bledsoe County","05000US47007",71.7
2017,"Sullivan County","05000US18153",71.7
2016,"Chippewa County","05000US26033",71.689
2016,"Allen County","05000US21003",71.616
2017,"Grainger County","05000US47057",71.6
2015,"Bracken County","05000US21023",71.6
2017,"San Juan County, NM","05000US35045",71.6
2017,"Seminole County","05000US40133",71.6
2016,"Buena Vista County","05000US19021",71.556
2017,"Monroe County","05000US47123",71.5
2016,"Carter County","05000US40019",71.418
2015,"Perry County","05000US42099",71.4
2015,"Waldo County","05000US23027",71.4
2015,"Oglethorpe County","05000US13221",71.4
2015,"Jefferson County, MO","05000US29099",71.4
2016,"Morgan County","05000US39115",71.361
2016,"Dawson County","05000US48115",71.308
2015,"Webster County","05000US29225",71.3
2017,"Clinton County","05000US18023",71.3
2015,"Rockingham County","05000US51165",71.3
2015,"Caldwell County","05000US37027",71.3
2016,"Bracken County","05000US21023",71.286
2016,"Christian County","05000US29043",71.248
2016,"Shannon County","05000US29203",71.235
2017,"Hocking County, OH","05000US39073",71.2
2015,"Madison County","05000US19121",71.2
2016,"Woodward County","05000US40153",71.195
2016,"Clinton County","05000US18023",71.182
2015,"Bandera County","05000US48019",71.0
2015,"Franklin County","05000US20059",71.0
2017,"Colfax County","05000US35007",71.0
2017,"Umatilla County","05000US41059",71.0
2015,"Jefferson County","05000US41031",71.0
2017,"Benton County, WA","05000US53005",71.0
2016,"Wilson County","05000US48493",70.984
2016,"Benton County","05000US47005",70.972
2016,"Gilmer County","05000US13123",70.952
2016,"Bristol County","05000US44001",70.932
2016,"Rockingham County","05000US51165",70.917
2016,"Weber County, UT","05000US49057",70.915
2017,"Blair County, PA","05000US42013",70.9
2017,"Gila County","05000US04007",70.9
2016,"Lauderdale County","05000US01077",70.845
2017,"Guadalupe County, TX","05000US48187",70.8
2017,"Butler County","05000US20015",70.8
2015,"Marshall County","05000US19127",70.8
2017,"Pecos County","05000US48371",70.8
2015,"Allen County","05000US21003",70.7
2015,"Wasco County","05000US41065",70.7
2017,"Belknap County","05000US33001",70.7
2017,"Comanche County","05000US48093",70.7
2016,"Starr County","05000US48427",70.659
2016,"Coles County","05000US17029",70.646
2015,"Pittsburg County","05000US40121",70.6
2015,"Owen County","05000US18119",70.6
2016,"Lamar County","05000US28073",70.57
2016,"Rhea County","05000US47143",70.561
2015,"Lafayette County","05000US29107",70.5
2017,"Jefferson County, MO","05000US29099",70.5
2015,"Bradford County","05000US42015",70.5
2017,"Uvalde County","05000US48463",70.5
2015,"Yuba County","05000US06115",70.5
2017,"Henry County","05000US47079",70.5
2017,"Mercer County, PA","05000US42085",70.5
2015,"Carter County","05000US40019",70.5
2016,"Texas County","05000US40139",70.402
2015,"Island County","05000US53029",70.4
2017,"Greenlee County","05000US04011",70.4
2015,"Pike County","05000US29163",70.4
2016,"Beaver County, PA","05000US42007",70.371
2016,"Johnson County","05000US29101",70.347
2016,"Polk County","05000US05113",70.336
2017,"Allen County","05000US21003",70.3
2015,"Palo Pinto County","05000US48363",70.3
2016,"Calloway County","05000US21035",70.296
2016,"Blair County, PA","05000US42013",70.232
2016,"Cass County","05000US26027",70.206
2015,"Clinton County","05000US21053",70.2
2015,"Live Oak County","05000US48297",70.2
2017,"Johnson County","05000US29101",70.2
2015,"McDowell County","05000US54047",70.2
2016,"McCurtain County","05000US40089",70.17
2016,"Moore County","05000US48341",70.11
2017,"Albany County","05000US56001",70.1
2017,"Loudon County","05000US47105",70.1
2015,"Henry County","05000US18065",70.1
2015,"St. Charles County, MO","05000US29183",70.1
2016,"Scott County","05000US18143",70.081
2017,"Greene County","05000US05055",70.0
2017,"Shannon County","05000US29203",70.0
2015,"Fayette County","05000US48149",70.0
2016,"Sequoyah County","05000US40135",69.963
2016,"Comanche County","05000US48093",69.918
2016,"Jefferson County, MO","05000US29099",69.909
2015,"Lincoln County","05000US40081",69.9
2015,"Keokuk County","05000US19107",69.9
2015,"Ward County","05000US48475",69.8
2017,"Greene County","05000US42059",69.8
2015,"Searcy County","05000US05129",69.8
2015,"Blanco County","05000US48031",69.8
2016,"Jefferson County","05000US41031",69.763
2015,"Washington County","05000US39167",69.7
2015,"Sullivan County","05000US18153",69.7
2016,"Pettis County","05000US29159",69.652
2017,"Latah County","05000US16057",69.6
2017,"Scott County","05000US18143",69.6
2017,"Columbia County","05000US41009",69.6
2015,"Miami County","05000US18103",69.6
2017,"Howard County","05000US29089",69.6
2015,"Hancock County","05000US54029",69.6
2016,"Live Oak County","05000US48297",69.507
2017,"Marion County","05000US05089",69.5
2015,"Warren County, OH","05000US39165",69.5
2017,"Hancock County","05000US54029",69.5
2016,"Columbiana County, OH","05000US39029",69.479
2016,"LaSalle County, IL","05000US17099",69.439
2016,"Adams County","05000US17001",69.405
2015,"Boone County","05000US54005",69.4
2017,"Sherburne County","05000US27141",69.4
2015,"Lenawee County, MI","05000US26091",69.4
2015,"Lyon County","05000US32019",69.4
2017,"Grant County","05000US54023",69.4
2015,"Columbia County","05000US41009",69.4
2015,"Lincoln County","05000US37109",69.4
2015,"Bingham County","05000US16011",69.4
2017,"Carter County","05000US40019",69.4
2017,"Lake County, OH","05000US39085",69.3
2017,"Madison County","05000US36053",69.3
2015,"Siskiyou County","05000US06093",69.3
2016,"Madison County","05000US36053",69.282
2017,"Harrison County","05000US54033",69.2
2015,"Washington County","05000US51191",69.2
2017,"Lamar County","05000US28073",69.2
2015,"Newton County","05000US29145",69.2
2016,"Adams County","05000US31001",69.156
2016,"Lewis County","05000US21135",69.156
2016,"Oconee County","05000US45073",69.154
2016,"Belknap County","05000US33001",69.127
2016,"Darke County","05000US39037",69.112
2015,"Jefferson County","05000US20087",69.1
2015,"Simpson County","05000US21213",69.1
2016,"Jackson County","05000US01071",69.096
2016,"Ward County","05000US48475",69.093
2016,"Prairie County","05000US05117",69.08
2016,"Hocking County, OH","05000US39073",69.047
2015,"Fairbanks North Star Borough, AK","05000US02090",69.0
2015,"Miami County, OH","05000US39109",69.0
2016,"York County","05000US31185",68.93
2017,"Cooke County","05000US48097",68.9
2017,"Patrick County","05000US51141",68.9
2016,"Waldo County","05000US23027",68.887
2016,"Cooke County","05000US48097",68.832
2017,"Waldo County","05000US23027",68.8
2017,"Jackson County","05000US01071",68.8
2015,"Baxter County","05000US05005",68.7
2015,"Washington County","05000US23029",68.7
2015,"Randolph County","05000US01111",68.7
2015,"Athens County","05000US39009",68.7
2015,"Sandoval County, NM","05000US35043",68.7
2016,"Payne County","05000US40119",68.698
2017,"Allegan County, MI","05000US26005",68.6
2016,"Black Hawk County, IA","05000US19013",68.504
2015,"Beaver County, PA","05000US42007",68.5
2017,"Bradford County","05000US42015",68.5
2016,"Allegan County, MI","05000US26005",68.46
2016,"Preston County","05000US54077",68.458
2016,"Patrick County","05000US51141",68.425
2017,"Christian County","05000US29043",68.4
2017,"Sharp County","05000US05135",68.4
2017,"Lewis County","05000US21135",68.4
2017,"Washington County","05000US23029",68.4
2016,"Boone County","05000US54005",68.386
2016,"Webster County","05000US29225",68.357
2016,"Monroe County","05000US47123",68.328
2017,"Ashtabula County, OH","05000US39007",68.3
2017,"Chippewa County","05000US26033",68.3
2016,"Lincoln County","05000US35027",68.279
2016,"Lumpkin County","05000US13187",68.254
2017,"Athens County","05000US39009",68.2
2017,"Lauderdale County","05000US01077",68.2
2015,"Cass County","05000US26027",68.2
2017,"St. Clair County, MI","05000US26147",68.2
2017,"Hancock County","05000US18059",68.2
2016,"Cullman County","05000US01043",68.174
2016,"Lenawee County, MI","05000US26091",68.138
2016,"Alamosa County","05000US08003",68.135
2017,"Montgomery County","05000US51121",68.1
2015,"Logan County","05000US21141",68.1
2016,"Bradford County","05000US42015",68.04
2015,"Lewis County","05000US21135",68.0
2017,"Yuba County","05000US06115",68.0
2015,"Calloway County","05000US21035",68.0
2015,"Mariposa County","05000US06043",68.0
2016,"Pulaski County","05000US29169",67.95
2017,"Macoupin County","05000US17117",67.9
2017,"Poquoson city","05000US51735",67.9
2015,"Habersham County","05000US13137",67.9
2016,"Athens County","05000US39009",67.794
2016,"Powell County","05000US21197",67.79
2016,"Yuba County","05000US06115",67.725
2017,"Texas County","05000US40139",67.7
2016,"San Juan County, NM","05000US35045",67.692
2016,"Grayson County","05000US51077",67.679
2016,"Washington County","05000US23029",67.664
2017,"Portage County, OH","05000US39133",67.6
2017,"St. Louis County, MN","05000US27137",67.6
2017,"Burnett County","05000US55013",67.6
2015,"Johnson County","05000US29101",67.6
2016,"Cheshire County","05000US33005",67.567
2016,"Cass County","05000US31025",67.545
2017,"Payne County","05000US40119",67.5
2017,"Kerr County","05000US48265",67.5
2015,"Blair County, PA","05000US42013",67.5
2016,"Mercer County, PA","05000US42085",67.47
2016,"Sullivan County","05000US33019",67.467
2016,"Albany County","05000US56001",67.414
2015,"Tulare County, CA","05000US06107",67.4
2015,"Cass County, MO","05000US29037",67.4
2017,"Webster County","05000US29225",67.4
2017,"Juneau City and Borough","05000US02110",67.3
2015,"Sharp County","05000US05135",67.3
2015,"Warren County","05000US42123",67.3
2016,"Benton County, WA","05000US53005",67.231
2015,"Grainger County","05000US47057",67.2
2015,"Letcher County","05000US21133",67.2
2017,"Finney County","05000US20055",67.2
2016,"Harrison County","05000US18061",67.143
2016,"Sherburne County","05000US27141",67.116
2017,"Ward County","05000US48475",67.1
2015,"Pottawatomie County","05000US40125",67.1
2016,"Seminole County","05000US40133",67.031
2016,"Crawford County","05000US05033",67.031
2016,"Cass County, MO","05000US29037",67.011
2016,"Baxter County","05000US05005",67.002
2015,"DeKalb County, IL","05000US17037",67.0
2017,"Cherokee County","05000US37039",67.0
2015,"Greene County","05000US42059",67.0
2016,"Latah County","05000US16057",66.969
2015,"Frederick County","05000US51069",66.9
2015,"Izard County","05000US05065",66.9
2017,"Taylor County","05000US21217",66.9
2016,"Osage County","05000US20139",66.875
2016,"Greene County","05000US42059",66.871
2017,"Beaver County, PA","05000US42007",66.8
2017,"Harrison County","05000US18061",66.8
2017,"Custer County","05000US31041",66.8
2015,"Black Hawk County, IA","05000US19013",66.7
2015,"Silver Bow County","05000US30093",66.7
2015,"Kendall County","05000US48259",66.7
2015,"Rutland County","05000US50021",66.7
2016,"Harrison County","05000US54033",66.668
2017,"Perry County","05000US18123",66.6
2015,"Sherburne County","05000US27141",66.6
2017,"Washington County, MN","05000US27163",66.6
2015,"Oconee County","05000US45073",66.6
2016,"Perry County","05000US18123",66.594
2015,"Belknap County","05000US33001",66.5
2015,"Morrow County","05000US41049",66.5
2016,"Saline County","05000US29195",66.428
2016,"Gila County","05000US04007",66.403
2017,"Franklin County","05000US17055",66.4
2015,"Cortland County","05000US36023",66.4
2017,"Owen County","05000US18119",66.4
2016,"Washington County","05000US39167",66.318
2015,"Jones County","05000US13169",66.3
2015,"Delaware County, OH","05000US39041",66.3
2017,"White County","05000US17193",66.3
2015,"Coles County","05000US17029",66.3
2015,"Clarke County","05000US19039",66.3
2016,"Island County","05000US53029",66.209
2015,"Madison County","05000US36053",66.2
2015,"Osage County","05000US20139",66.2
2015,"Gordon County","05000US13129",66.2
2015,"Wise County","05000US51195",66.2
2016,"Franklin County","05000US20059",66.141
2015,"Starr County","05000US48427",66.1
2017,"Webster County","05000US54101",66.1
2017,"LaSalle County, IL","05000US17099",66.1
2016,"Jackson County","05000US40065",66.1
2017,"Linn County, OR","05000US41043",66.1
2016,"Branch County","05000US26023",66.097
2016,"Guadalupe County, TX","05000US48187",66.085
2016,"Walla Walla County","05000US53071",66.012
2015,"St. Clair County, MI","05000US26147",66.0
2015,"Zapata County","05000US48505",66.0
2017,"Saline County","05000US29195",66.0
2017,"Cullman County","05000US01043",66.0
2015,"Perry County","05000US18123",66.0
2016,"Cocke County","05000US47029",65.967
2015,"Grundy County","05000US47061",65.9
2015,"Moore County","05000US48341",65.9
2015,"Douglas County, OR","05000US41019",65.9
2017,"Walla Walla County","05000US53071",65.9
2015,"Jefferson County","05000US53031",65.9
2016,"Caldwell County","05000US29025",65.876
2015,"Mercer County, PA","05000US42085",65.8
2017,"Rhea County","05000US47143",65.8
2016,"Newton County","05000US29145",65.779
2015,"Carroll County","05000US21041",65.6
2017,"Grayson County","05000US51077",65.6
2017,"Roscommon County","05000US26143",65.6
2015,"Chaffee County","05000US08015",65.6
2017,"Newton County","05000US29145",65.6
2016,"Lake County, OH","05000US39085",65.552
2016,"Henry County","05000US47079",65.54
2017,"Letcher County","05000US21133",65.5
2015,"Marion County","05000US17121",65.5
2015,"Cheshire County","05000US33005",65.5
2015,"Elmore County","05000US16039",65.5
2016,"Des Moines County","05000US19057",65.431
2016,"Bosque County","05000US48035",65.411
2017,"Watonwan County","05000US27165",65.4
2017,"Newton County","05000US48351",65.4
2017,"Steuben County","05000US18151",65.4
2015,"Polk County","05000US13233",65.3
2017,"Eastland County","05000US48133",65.3
2016,"Watonwan County","05000US27165",65.295
2016,"Clarke County","05000US19039",65.266
2015,"Labette County","05000US20099",65.2
2015,"Clay County","05000US48077",65.2
2016,"Hamilton County, IN","05000US18057",65.191
2016,"Kerr County","05000US48265",65.188
2016,"Boone County","05000US18011",65.16
2017,"Lawrence County","05000US18093",65.1
2017,"Deschutes County, OR","05000US41017",65.1
2015,"Clinton County","05000US18023",65.1
2016,"Columbia County","05000US41009",65.088
2016,"Cherokee County","05000US40021",65.067
2016,"Webster County","05000US54101",65.02
2017,"Baxter County","05000US05005",65.0
2017,"Caldwell County","05000US29025",65.0
2017,"Tyler County","05000US54095",65.0
2015,"Saline County","05000US29195",65.0
2015,"Latah County","05000US16057",65.0
2015,"Henry County","05000US19087",65.0
2017,"Lafayette County","05000US29107",65.0
2016,"Mills County","05000US19129",64.956
2016,"Oregon County","05000US29149",64.942
2016,"Fayette County, PA","05000US42051",64.92
2015,"Fulton County","05000US42057",64.9
2015,"Linn County, IA","05000US19113",64.9
2015,"Marion County","05000US21155",64.9
2015,"Adams County","05000US17001",64.9
2016,"Perry County","05000US42099",64.873
2017,"Clallam County","05000US53009",64.8
2017,"Forest County","05000US55041",64.8
2015,"Broomfield County","05000US08014",64.8
2015,"Windsor County","05000US50027",64.8
2016,"Silver Bow County","05000US30093",64.796
2016,"Barren County","05000US21009",64.774
2016,"Warren County","05000US42123",64.75
2016,"Clinton County","05000US29049",64.744
2015,"Coleman County","05000US48083",64.7
2015,"Des Moines County","05000US19057",64.7
2016,"Stephens County","05000US13257",64.614
2017,"Coles County","05000US17029",64.6
2016,"Franklin County","05000US50011",64.598
2016,"Letcher County","05000US21133",64.596
2016,"Otero County","05000US08089",64.595
2016,"Canyon County, ID","05000US16027",64.55
2017,"Crawford County","05000US05033",64.5
2016,"Atchison County","05000US20005",64.442
2017,"Washington County","05000US18175",64.4
2017,"Hamilton County, IN","05000US18057",64.4
2016,"Eastland County","05000US48133",64.3
2015,"Trigg County","05000US21221",64.3
2015,"Jackson County","05000US01071",64.3
2017,"Marion County","05000US17121",64.3
2017,"Lumpkin County","05000US13187",64.2
2015,"Greene County","05000US28041",64.2
2015,"Lake County, OH","05000US39085",64.2
2015,"Watonwan County","05000US27165",64.2
2017,"Bandera County","05000US48019",64.1
2017,"Wilson County","05000US48493",64.1
2016,"Boone County","05000US17007",64.067
2016,"Montgomery County","05000US51121",64.024
2017,"Canyon County, ID","05000US16027",64.0
2015,"Amelia County","05000US51007",64.0
2015,"Rowan County","05000US21205",64.0
2015,"Wapello County","05000US19179",63.9
2015,"Sequoyah County","05000US40135",63.9
2017,"Pike County","05000US39131",63.9
2016,"Deschutes County, OR","05000US41017",63.826
2017,"Crawford County","05000US20037",63.8
2015,"Loudon County","05000US47105",63.8
2017,"Skagit County, WA","05000US53057",63.8
2017,"Red River County","05000US48387",63.8
2015,"McIntosh County","05000US40091",63.8
2016,"Louisa County","05000US19115",63.776
2016,"Champaign County","05000US39021",63.733
2017,"Louisa County","05000US19115",63.7
2017,"Boone County","05000US18011",63.7
2016,"Crawford County","05000US20037",63.625
2016,"Forest County","05000US55041",63.605
2017,"Cleburne County","05000US05023",63.6
2017,"St. Joseph County","05000US26149",63.6
2017,"Yamhill County, OR","05000US41071",63.6
2016,"Pike County","05000US39131",63.589
2016,"Clallam County","05000US53009",63.542
2015,"Bennington County","05000US50003",63.5
2017,"Boone County","05000US19015",63.5
2017,"Polk County","05000US05113",63.5
2017,"Meeker County","05000US27093",63.5
2015,"Finney County","05000US20055",63.4
2015,"Clinton County","05000US39027",63.4
2015,"Franklin County, MO","05000US29071",63.4
2015,"White County","05000US47185",63.4
2016,"Jay County","05000US18075",63.379
2016,"Boone County","05000US19015",63.371
2017,"Morgan County","05000US39115",63.3
2017,"Jay County","05000US18075",63.3
2017,"Cocke County","05000US47029",63.3
2016,"Bledsoe County","05000US47007",63.291
2017,"Gasconade County","05000US29073",63.2
2015,"Hocking County, OH","05000US39073",63.2
2017,"Pulaski County","05000US21199",63.2
2015,"Harrison County","05000US18061",63.1
2016,"Hancock County","05000US18059",63.098
2016,"Ashtabula County, OH","05000US39007",63.019
2015,"Otero County","05000US08089",63.0
2016,"Jefferson County","05000US53031",62.977
2015,"Rockbridge County","05000US51163",62.9
2017,"Bell County","05000US21013",62.9
2015,"Pettis County","05000US29159",62.9
2016,"Bell County","05000US21013",62.885
2015,"Ottawa County","05000US40115",62.8
2015,"Benton County, WA","05000US53005",62.8
2016,"Fayette County","05000US39047",62.798
2016,"Portage County, OH","05000US39133",62.783
2016,"Taylor County","05000US21217",62.753
2016,"Linn County","05000US20107",62.735
2016,"St. Clair County, MI","05000US26147",62.706
2016,"St. Louis County, MN","05000US27137",62.644
2015,"Yancey County","05000US37199",62.6
2017,"Fulton County","05000US39051",62.6
2016,"Gasconade County","05000US29073",62.573
2016,"Klickitat County","05000US53039",62.543
2016,"Washington County, MN","05000US27163",62.511
2017,"Benton County","05000US47005",62.5
2015,"Lumpkin County","05000US13187",62.5
2016,"Fulton County","05000US39051",62.426
2016,"Gonzales County","05000US48177",62.414
2015,"Fremont County","05000US56013",62.4
2015,"Washington County, MN","05000US27163",62.4
2015,"Prairie County","05000US05117",62.4
2015,"Cooke County","05000US48097",62.4
2016,"McIntosh County","05000US40091",62.383
2015,"Columbiana County, OH","05000US39029",62.3
2015,"Jay County","05000US18075",62.3
2017,"Ionia County","05000US26067",62.3
2017,"Clearwater County","05000US16035",62.3
2015,"Watauga County","05000US37189",62.3
2015,"Clinton County","05000US29049",62.3
2015,"Montezuma County","05000US08083",62.2
2015,"Kenai Peninsula Borough","05000US02122",62.2
2015,"Addison County","05000US50001",62.2
2017,"Randolph County","05000US18135",62.2
2017,"Tazewell County","05000US51185",62.2
2016,"Glenn County","05000US06021",62.189
2015,"San Juan County, NM","05000US35045",62.1
2017,"Des Moines County","05000US19057",62.1
2016,"Big Horn County","05000US30003",62.041
2016,"Lawrence County","05000US18093",62.019
2015,"Marshall County","05000US40095",62.0
2015,"Bedford County","05000US42009",62.0
2017,"Douglas County","05000US29067",62.0
2017,"Colfax County","05000US31037",62.0
2016,"Steuben County","05000US18151",61.996
2016,"Elmore County","05000US16039",61.911
2017,"Saline County","05000US17165",61.9
2017,"Lincoln County","05000US54043",61.9
2015,"Franklin County","05000US17055",61.9
2016,"Sharp County","05000US05135",61.894
2016,"Brown County","05000US20013",61.812
2017,"Rio Grande County","05000US08105",61.8
